,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2
16510,Port McNicoll Youth Recreation Centre,541 Calvert Street,L0K1R0,9.74299907353293,44.7416115,-79.8114395,8,331,591,1797.0
16511,Public Works Storage Albert St.,216 Albert Street,L0K2A0,24.119346544260697,44.75051120000001,-79.7744217,10,329,591,1140.0
16515,Township of Tay - Garage,450 Park Street,L0K2A0,19.2061249819428,44.7476196,-79.76183320000001,10,329,591,13734.0
16516,Township of Tay - Office,450 Park Street,L0K2A0,32.4402207471695,44.7476196,-79.76183320000001,21,329,591,7803.0
16517,Victoria Harbour Canada Post,145 Albert Street,L0K2A0,21.5325654688514,44.75149920000001,-79.7755127,21,329,591,1453.0
16518,Victoria Harbour Fire Hall,266 Park Street,L0K2A0,17.2365841646499,44.7527046,-79.76626590000002,29,329,591,6092.0
16519,Victoria Harbour Library,145 Albert Street,L0K2A0,11.5404747310345,44.75149920000001,-79.7755127,2,329,591,1872.0
16520,Victoria Harbour Oakwood Park,280 Park Street,L0K2A0,23.1942972975904,44.7526398,-79.7662125,8,329,591,893.0
16521,Victoria Harbour Shores,145 Albert Street,L0K2A0,35.3012284507796,44.75149920000001,-79.7755127,8,329,591,785.0
16525,Waubaushene Fire Department,445 Fallowfield Lane,L0K2C0,19.20660975136889,44.7501623,-79.70419759999999,29,1134,591,4004.0
16526,Waubaushene Library,17 Thiffault Street,L0K2C0,11.865379725689195,44.753860499999995,-79.7096481,2,1134,591,1862.0
16528,Waverley Community Cener,1049 Truax Lane,L0L1P0,354.62189936,44.64116200000001,-79.82301,8,978,591,53.0
16531,Airport Maintenance,1520 Airport Rd,P0T2W0,0.44543840862422995,48.782417,-87.1025149,10,1049,65,5242.0
16532,Airport Station,1520 Airport Rd,P0T2W0,6.2459867100977196,48.782417,-87.1025149,21,1049,65,3304.0
16533,Community Centre,1 Selkirk Avenue,P0T2W0,30.1093322170819,48.7818756,-87.10369870000002,8,1049,65,51666.0
16534,Cultural Centre,13 Selkirk,P0T2W0,22.3380914318959,48.785976399999996,-87.0987091,8,1049,65,20300.0
16535,Fire Station,8 Radisson Avenue,P0T2W0,5.36113609204355,48.7835732,-87.10179140000002,21,1049,65,20612.0
16536,Lighthouse,1100 Hwy 17,P0T2W0,5.2199873125,48.781814600000004,-87.1031876,26,1049,65,688.0
16537,Public Works Garage Office,21 South Camp Rd,P0T2W0,30.4789190184304,48.7901001,-87.0946655,21,1049,65,4337.0
16538,Public Works Office,21 South Camp Rd Unit 2,P0T2W0,12.1104420288462,48.7901001,-87.0946655,21,1049,65,1119.0
16540,Tourism Info Centre,1008 Highway 17,P0T2W0,22.0738742418301,48.7827148,-87.1067276,26,1049,65,1646.0
16543,Archipelago Township Offices,9 James Street,P2A1T4,16.5881078785,45.385994000000004,-79.77904509999998,21,1064,464,7600.0
16544,Archipelago Works Garage,45 James Bay Jct Rd North,P2A0B2,20.557065970833303,45.3754616,-80.0247955,10,1064,464,4800.0
16545,Pointe au Baril Community Centre,70 South Shore Road,P0G1K0,20.3643719669286,45.599582700000006,-80.3936539,8,1023,464,7000.0
16546,Algoma Mills Firehall,1385 Hwy 17,P0R1A0,31.925170965026304,46.187366499999996,-82.8118362,29,743,297,759.0
16547,Municipal Office,1385 Hwy 17,P0R1A0,19.3782850164068,46.187366499999996,-82.8118362,21,743,297,3945.0
16549,Serpent River Firehall,5759 Hwy 17,P0P1V0,9.97671660241333,46.212516799999996,-82.57450870000002,29,197,297,3000.0
16551,Fire Station #1,384 Lafontaine Rd W,L9M1H0,15.367209577525498,44.75635910000001,-80.0571594,29,1027,58,4405.0
16552,Fire Station #2,817 County Rd 6,L0L2J0,18.0908886017595,44.699827,-80.00250279999999,29,1027,58,6820.0
16553,Fire Station #3,7 Toanche Trail,L9M0C7,15.054572494642901,44.81122970000001,-79.9502487,29,1027,58,2800.0
16554,Fire Station #4,8186 Hwy 93,L0K2E0,18.7890857282407,44.693264,-79.8813553,29,1027,58,2160.0
16555,Fire Station #5,2020 Tiny Beaches Rd S,L0L1P0,17.052368665306098,44.699827,-80.00250279999999,29,1027,58,1960.0
16556,Lafontaine Community Centre,342 Lafontaine Rd E,L9M2H7,42.0134191893004,44.699827,-80.00250279999999,8,1027,58,1944.0
16557,Lafontaine Roads Shop,380 Lafontaine Rd W,L0L0H1,3.60299035382716,44.756515500000006,-80.05680079999998,10,1027,58,4050.0
16583,Roads Complex,220 Concession 9 E,L0L2J0,18.1497845964331,44.68978120000001,-79.97963709999998,10,1027,58,12672.0
16584,Tiny Township Community Centre,91 Concession 8 E,L0L2J0,14.8842797329545,44.6817894,-79.9392319,8,1027,58,5280.0
16585,Township of Tiny Municipal Office,130 Balm Beach Rd W,L0L2J0,43.0708736894749,44.703010600000006,-79.9802322,21,1027,58,4399.0
16586,Wyebridge Community Centre,8340 Hwy 93,L0K2E0,16.6403356049712,44.70015720000001,-79.8883514,8,1027,58,4506.0
16587,Millbridge Roads Garage,8386 Old Hastings Rd,K0L1W0,17.0301226829443,44.6935158,-77.60723109999998,10,468,334,1765.0
16588,Municipal Office,371 Weslemkoon Lake Rd,K0L1W0,18.618114276230198,44.819595299999996,-77.61448670000001,21,468,334,5575.0
16589,Roads Garage,593B Weslemkoon Lk Rd,K0L1W0,28.958549954675608,44.8267021,-77.60739140000003,10,468,334,5274.0
16590,129 Main St North - Public Works Yard,51 Toronto St South,L9P1T1,5.51613647396768,44.1063919,-79.12352750000002,10,946,459,5995.0
16591,Elgin Park Bandshell,51 Toronto St South,L9P1T1,8.767720625,44.1063919,-79.12352750000002,26,946,459,430.0
16592,Elgin Park Buildings,51 Toronto St South,L9P1T1,6.15238222911051,44.1063919,-79.12352750000002,26,946,459,3993.0
16593,Foster Memorial,9449 Durham Rd 1,L9P1R2,1.93404728768627,44.0852432,-79.2268677,26,946,459,6598.0
16594,Goodwood Community Centre,268 Durham Highway 47,L9P1R3,18.4286456676075,44.033390000000004,-79.20323940000002,8,946,459,5059.0
16596,Lucy Maude Montgomery Manse,11850 Durham Rd 1,L0C1C0,27.1382960771887,44.2023237,-79.1603763,26,946,459,1485.0
16597,Police Station,34 Brock St,L9P1P3,16.0050251976929,44.1088905,-79.1220169,25,946,459,6458.0
16598,Sandford Community Centre,433 Sandford Rd,L9P1R1,15.9741191371171,44.1362076,-79.2057037,8,946,459,6415.0
16599,Siloam Hall,7040 Concession Rd 2,L0G1M0,9.60062378743156,44.0825005,-79.2415695,8,946,459,2744.0
16600,Train Station,19 Railway St,L9P1T1,12.508337463892099,44.109130900000004,-79.1254807,26,946,459,3013.0
16601,Uxbridge Arena,291 Brock St W.,L9P1G1,45.5989838861499,44.1064186,-79.13392640000002,15,946,459,53733.0
16602,Uxbridge Arena Community Centre,291 Brock St W.,L9P1G1,0.20169375942029,44.1064186,-79.13392640000002,8,946,459,7427.0
16603,Uxbridge Fire Hall,17 Bascom St,L9P1J3,30.421041737607798,44.1085701,-79.12084200000002,29,946,459,4025.0
16604,Uxbridge Historical Centre,7239 Concession 6,L9P1N5,35.02988408344289,44.1069902,-79.1457143,26,946,459,1797.0
16605,Uxbridge Library,9 Toronto St S.,L9P1P7,26.010708848000803,44.1084405,-79.12252679999997,2,946,459,9364.0
16606,Uxbridge Music Hall,16 Main St South,L9P1H1,23.40327953293789,44.1086998,-79.12042240000002,26,946,459,6113.0
16607,Uxbridge Public Works Depot,519 Durham Rd 8,L9P1R1,0.43706796559461497,44.0835304,-79.22627259999999,10,946,459,14391.0
16608,Uxbridge Seniors Centre,75 Marietta St,L9P1J5,18.835577795704104,44.1074219,-79.117363,8,946,459,8212.0
16609,Uxbridge Town Hall,51 Toronto St South,L9P1T1,40.2958891074535,44.1063919,-79.12352750000002,21,946,459,10580.0
16610,Uxbridge-Scugog Animal Shelter,1360 Reg Rd 8,L9L1B2,28.1471152374126,44.1060396,-78.98050479999998,26,380,459,2389.0
16611,Uxpool,1 Parkside Dr,L9P1K7,1800.4450102702694,44.1066895,-79.11692049999998,17,946,459,15855.0
16612,Zephyr Community Centre,310 Zephyr Rd,L0E1T0,23.120660437333,44.2017632,-79.2623291,8,946,459,4294.0
16613,Zephyr Library,13000 Durham Road 39,L0E1T0,13.8314390326087,44.20106120000001,-79.2653427,2,1047,459,990.0
16614,Municipal Building,2 De l'Église Avenue,P0L2G0,30.532007359944892,49.444999700000004,-82.5400314,21,937,562,3321.0
16615,Public Works,36 Municipale Street,P0L2G1,18.2797769112942,49.4472198,-82.5410309,10,937,562,5900.0
16616,Ste-Rita Centre,108 Highway 11,P0L2G3,25.9945832733593,49.4437141,-82.5395966,8,937,562,4370.0
16617,Wainfleet Arena,31907 Park Street,L0S1V0,19.457931706106105,42.9224472,-79.3755493,15,717,338,29708.0
16618,Wainfleet Firehall 1,43178 Highway No. 3,L0S1V0,46.7974027284091,42.9433289,-79.43868259999998,29,717,338,880.0
16619,Wainfleet Firehall 3,11603 Lakeshore Road,L0S1V0,47.159293097037,42.86901470000001,-79.35548399999998,29,717,338,1350.0
16620,Wainfleet Firehall 4,63967 Concession 6 Road,L0S1V0,23.0431676208333,42.979408299999996,-79.47892759999998,29,717,338,1200.0
16621,Wainfleet Public Library/Firehall #2,31917 Park Street,L0S1V0,26.6769901683079,42.922374700000006,-79.3758163,2,717,338,9952.0
16622,Wainfleet Public Works Dept,31917 Park Street,L0S1V0,12.7165934165326,42.922374700000006,-79.3758163,10,717,338,9944.0
16623,Wainfleet Township Hall,31940 Highway No. 3,L0S1V0,15.2983247438411,42.9225616,-79.3748932,21,717,338,11325.0
16625,Library,5317 Nauvoo Road,N0M2S0,16.643834480994197,42.9492416,-81.88037109999998,2,801,29,3420.0
16628,Warwick Fire Hall,7074 Egremont Road,N0M2S0,9.74051378490633,43.00429920000001,-81.83612059999999,29,801,29,5658.0
16629,Warwick Hall,7076 Egremont Road,N0M2S0,4.04389788293898,43.0042222,-81.93430819999998,8,801,29,3212.0
16630,Warwick Township Office,6332 Nauvoo Road,N0M2S0,16.9685604351852,43.011398299999996,-81.8777695,21,801,29,8100.0
16631,Watford Arena,61 Centennial Avenue,N0M2S0,22.657797656789107,42.9535866,-81.8757248,16,801,29,34489.0
16632,Watford Centennial Hall,101 Centennial Street,N0M2S0,24.712753647519804,42.9526215,-81.8757477,8,801,29,10080.0
16633,Watford Fire Department,520 Ontario Street,N0M2S0,13.031221182630501,42.94783020000001,-81.8791504,29,801,29,7162.0
16634,Watford Historical Museum,515 Ontario Street,N0M2S0,13.2186645592369,42.9482117,-81.8793106,26,801,29,2988.0
16635,Watford Roads Garage,7923 Confederation Line,N0M2S0,16.7499509013841,42.955219299999996,-81.87641909999998,10,801,29,2890.0
16636,Council Chambers,4805 William Hasting Line,N0B2M0,11.889603250485498,43.5310326,-80.7418442,21,1237,236,1765.0
16637,Hawkesville Community Centre,3521 Broadway Street,N0B1X0,11.9293051772844,43.56438060000001,-80.6396179,8,508,236,4305.0
16638,Linwood Community Centre,5279 Ament Line,N0B2A0,19.422498768614602,43.582519500000004,-80.7305984,8,579,236,12787.0
16639,Linwood Fire Station,32 Adelaide Street,N0B2A0,51.4294280973168,43.5818138,-80.7256393,29,579,236,4176.0
16640,Municipal Office,4639 Lobsinger Line,N0B2M0,0.000738675892242574,43.5281105,-80.73829649999998,10,1237,236,10871.0
16641,Municipal Office,4639 Lobsinger Line,N0B2M0,17.2900431255789,43.5281105,-80.73829649999998,21,1237,236,13896.0
16642,Old Fire Hall Wellesley,1000 Mapleleaf Street,N0B2T0,1.9496829323868101,43.4755554,-80.7624054,10,76,236,2012.0
16643,St Clements Fire Station,2671 Hergott Road,N0B2M0,21.1457853071585,43.520919799999994,-80.6518936,29,1193,236,3046.0
16644,St Clements Recreation Complex,1 Green Street,N0B2M0,21.2225056256068,43.5257314,-80.6494429,22,1237,236,40257.0
16645,Wellesley Arena,1004 Catherine Street,N0B2T0,9.09917956704119,43.4764633,-80.7598801,16,76,236,29374.0
16646,Wellesley Community Centre,1000 Maple leaf Street,N0B2T0,18.773869720247106,43.4755554,-80.7624054,8,76,236,11592.0
16647,Wellesley Fire Station,1379 Queens Bush Road,N0B2T0,11.021935137407901,43.4784279,-80.7737579,29,76,236,6189.0
16648,Wellesley Library,1137 Henry Street,N0B2T0,22.1669461818837,43.478446999999996,-80.7636337,2,76,236,3293.0
16649,Arthur Arena,158 Domville Street,N0G1A0,21.292472069672197,43.8367691,-80.535759,8,130,386,45850.0
16650,Arthur Fire Hall,103 Smith Street,N0G1A0,13.9356229874912,43.8323898,-80.538063,29,130,386,10240.0
16651,Arthur Hall (Seniors),244 Isabella Street South,N0G1A0,13.7728924119783,43.8310814,-80.53369140000002,26,130,386,4696.0
16653,Arthur Works Building,488 Eliza Street,N0G1A0,20.4228086886521,43.8388672,-80.53371429999999,10,130,386,4800.0
16654,Damascus Community Hall,8947 Wellington Road 16,N0G2E0,27.1202320517857,43.914975,-80.481482,26,397,386,2016.0
16655,Decommissioned Well 1 Housing Scada Only - Arthur (old PUC),195 Isabella Street East,N0G1A0,69.850125,43.8325005,-80.533783,10,130,386,240.0
16657,Former Village of Arthur Municipal Office-Chamber,146 George Street,N0G1A0,43.8695554153997,43.831798600000006,-80.5373917,26,130,386,2039.0
16658,Kenilworth Works Building (former Arthur Township),7490 Sideroad 7 West,N0G2E0,10.5131704263092,43.89502969999999,-80.63504590000002,10,302,386,6359.0
16659,Mount Forest and District Sports Complex,850 Princess Street,N0G2L3,25.258533177432604,43.9735489,-80.74543759999997,8,811,386,70409.0
16660,Mount Forest Archives (former Municipal Office),102 Main Street South,N0G2L0,25.1692779348115,43.9817138,-80.73524559999998,26,811,386,4402.0
16661,Mount Forest Fire Hall,381 Main Street North,N0G2L3,17.2045576855728,43.9855232,-80.7411728,29,811,386,7332.0
16663,Mount Forest Works Building,381 Main Street North,N0G2L3,16.1893939085989,43.9855232,-80.7411728,10,811,386,3640.0
16664,Township of Wellington North Municipal Office,7490 Sideroad 7 West,N0G2E0,22.552825478186197,43.8972893,-80.6324921,21,302,386,4598.0
16670,West Luther Township Building (Works),8987 Wellington Road 16,N0G2E0,12.728644310833301,43.9414597,-80.485527,10,397,386,8400.0
16672,Administration Building,318 Canborough Street,L0R2A0,24.854945679970303,43.094367999999996,-79.5488892,21,1086,311,14671.0
16673,Caistor-Fire Station #2,8635 Regional Road 65,L0R1E0,26.165474849065298,43.070611,-79.651803,29,793,311,4978.0
16674,Caistorville Library,9549 York Road,N0A1C0,26.2173960860751,43.051043,-79.71356399999998,2,670,311,2354.0
16675,Public Works Operations Centre,6218 London Road,L0R2A0,30.7170048373599,43.1025085,-79.5353317,21,1086,311,7427.0
16676,Smithville-Fire Station #1,344 Canborough Street,L0R2A0,13.9559312215264,43.0935974,-79.54922490000001,29,1086,311,12424.0
16677,West Lincoln Arena,177 West Street,L0R2A0,50.0618064416039,43.1009369,-79.5502472,15,1086,311,18815.0
16678,Colebourn Building,610 Elginn St,P0M3G0,20.9024147937325,48.5917664,-85.27529140000001,26,179,579,3192.0
16679,Community Centre,6 Winnipeg St,P0M3G0,2.93359123544428,48.5815811,-85.2824707,15,179,579,109630.0
16680,Crocker Lake Camp,16488 Cecile St,P0M3G0,5.99634216176471,48.65644940000001,-85.12714249999998,22,179,579,3659.0
16681,Dr. Velicaria House,20 Winnipeg St,P0M3G0,4.482344460225,48.5829124,-85.2814865,27,179,579,4305.0
16683,Fire Hall,608 Elgin St,P0M3G0,24.0183773395198,48.59132,-85.274437,29,179,579,4435.0
16684,Heritage Museum,200 Elgin St,P0M3G0,9.570221334170695,48.5903587,-85.2812042,26,179,579,1948.0
16685,Medical Clinic,102 Winnipeg St,P0M3G0,7.2619257116047,48.5866699,-85.2803955,27,179,579,5500.0
16686,Municipal Garage,610 R. Elgin St,P0M3G0,2.3950634666831,48.5917664,-85.27529140000001,10,179,579,6548.0
16690,Tourist Information Centre,0 Elgin St,P0M3G0,19.138668321,48.59156,-85.276979,26,179,579,1506.0
16693,White River Municipal Office,102 Durham St,P0M3G0,20.3632193991387,48.589733100000004,-85.27572629999997,21,179,579,4873.0
16695,Administration Office,44 Main Street,K0J1K0,7.80284971528069,45.62673570000001,-76.8838425,21,814,621,18470.0
16696,Beachburg Arena,14 Caroline Street,K0J1C0,24.3900251735772,45.7345581,-76.8578415,16,936,621,19999.0
16697,Beachburg Firehall,17 Hannah Street,K0J1C0,31.9451821217011,45.7338715,-76.8591614,29,936,621,2540.0
16699,Cobden Arena,43 Astrolabe Road,K0J1K0,18.236102033675,45.6216049,-76.88279720000001,22,814,621,23099.0
16700,Cobden Beach House,2 Main Street,K0J1K0,4.39709899,45.6280785,-76.87815090000002,22,814,621,1076.0
16701,Cobden Firehall/Garage,44 Gould Street,K0J1K0,20.7686247166757,45.627903,-76.8818283,29,814,621,1162.0
16702,Cobden Firehall/Garage,44 Gould Street,K0J1K0,20.7686578002658,45.627903,-76.8818283,10,814,621,1248.0
16705,Foresters Falls Firehall,2038 Foresters Falls Road,K0J1V0,14.8696925958935,45.676654799999994,-76.78108979999998,29,240,621,3196.0
16706,Foresters Falls Library,2022 Foresters Falls Road,K0J1V0,9.343384774199999,45.6766396,-76.781723,26,240,621,538.0
16707,Foresters Falls Museum,2022 Foresters Falls Road,K0J1V0,9.343388903222221,45.6766396,-76.781723,26,240,621,968.0
16708,Haley Station Fire Hall,17 Firehall Lane,K0J1Y0,19.3780776598382,45.5626602,-76.7791824,29,428,621,3164.0
16710,Landfill Site Office,990 Kohlsmith Road,K0J1K0,32.0726493181818,45.635448499999995,-76.81145479999998,21,814,621,236.0
16711,Mineview Public Works Garage,2271 Mineview Road,K0J1K0,19.004530271442302,45.6472092,-76.8389435,10,814,621,7168.0
16712,Museum,2019 Foresters Falls Rd,K0J1V0,19.488984888888897,45.6772385,-76.78119659999999,26,240,621,775.0
16713,Museum,2060 Foresters Falls Rd,K0J1V0,0.321842535714286,45.675918599999996,-76.78007509999998,26,240,621,1506.0
16714,Old Mineview Public Works Garage,2272 Mineview Road,K0J1K0,1.813893,45.6475487,-76.837532,10,814,621,3939.0
16715,Tourist Booth,36 Pembroke Street,K0J1K0,52.7488168648649,45.629543299999995,-76.880806,21,814,621,398.0
16716,Westmeath Arena,119 Synton Street,K0J2L0,7.10009339050132,45.8176776,-76.88718270000003,22,786,621,16318.0
16717,Westmeath Firehall,127 Synton Street,K0J2L0,18.829001888750106,45.81716160000001,-76.8870926,29,786,621,2518.0
16719,Westmeath Public Works Garage,1798 Westmeath Road,K0J2L0,47.36474907470671,45.8034706,-76.8853378,10,786,621,3013.0
16720,Baden Fire Station,99 Foundry Street,N3A2R1,29.619573309394003,43.4016457,-80.6662903,29,139,345,5405.0
16721,Beck Street Community Centre,35 Beck Street,N3A2P4,6.5659645264244295,43.4025803,-80.6688919,8,139,345,5000.0
16722,Castle Kilbride,60 Snyder's Road W,N3A1A1,14.446730950268199,43.40342329999999,-80.6720428,26,139,345,10000.0
16723,Grandstand,251 Jacob Street,N3A1C6,16.6707702704086,43.3745918,-80.7037125,19,290,345,3000.0
16724,Haysville Community Centre,3433 Huron Road ,N3A3C4,18.3836280512961,43.3555031,-80.6624527,8,290,345,5572.0
16729,New Dundee Community Centre,1028 Queen Street,N0B2E0,17.522637490096,43.3443794,-80.53440090000002,8,1072,345,6900.0
16730,New Dundee Fire Station,55 Front Street,N0B2E0,7.141111416605551,43.35015870000001,-80.5349503,29,1072,345,13542.0
16731,New Hamburg Arena,251 Jacob Street,N3A1C6,7.50004432264766,43.3745918,-80.7037125,15,290,345,41829.0
16732,New Hamburg Fire Hall,121 Huron Road ,N3A1K1,10.175897742296302,43.3779297,-80.7118988,29,290,345,19684.0
16733,Public Works Garage,2719 Sandhills Road,N3A3B6,16.1834845274725,43.397338899999994,-80.6375732,10,139,345,17900.0
16734,St. Agatha Community Centre,1791 Erb's Road,N0B2L0,23.529756905360106,43.434555100000004,-80.63003540000003,8,63,345,7520.0
16735,Township Administrative Complex,60 Snyder's Road W,N3A1A1,14.446730950268199,43.40342329999999,-80.6720428,21,139,345,20000.0
16736,Wilmot Community Pool,439 Waterloo Street,N3A1T5,17.3908137340589,43.3891907,-80.710144,17,290,345,18295.0
16737,Fire Hall,2283 Highway 620,K0L1P0,27.489871167428603,44.8621864,-77.8387222,29,9,526,2100.0
16738,Township Garage,90B Wollaston Lake Road,K0L1P0,28.8799382966261,44.858459499999995,-77.8333893,10,9,526,4268.0
16739,Township Office,90A Wollaston Lake Road,K0L1P0,15.620772946859901,44.858459499999995,-77.8333893,21,9,526,1656.0
16740,Administration Building,24 Church St. W,N3B1M5,26.6679906901823,43.6004601,-80.5597305,21,627,245,17459.0
16741,Bloomingdale Community Park,1031 Snyder Flats Road,N0B1K0,25.0823733556701,43.5108719,-80.4650345,8,72,245,2088.0
16742,Breslau Comm. Centre,100 Andover Dr.,N0B1M0,22.2324992642798,43.4711494,-80.4170227,22,635,245,13142.0
16743,Breslau Fire Station,51 Beacon Point Court,N0B1M0,2.45137540472335,43.48760220000001,-80.41397090000002,29,635,245,10763.0
16744,Conesotgo Fire Station,1869 Sawmill Road,N0B1N0,37.8665067689071,43.5408516,-80.5030212,29,638,245,2292.0
16745,Conestoga Club House,26 Evening Star Lane,N0B1N0,19.597290750176,43.5400581,-80.50875090000002,8,116,245,1388.0
16746,Conestoga Hall,1924 Sawmill Rd.,N0B1N0,8.81339793333333,43.5414886,-80.506424,10,638,245,1614.0
16747,Conestoga Works,19 Evening Star Lane,N0B1N0,19.3487855263561,43.5404205,-80.5081635,10,116,245,7125.0
16748,Elmira Fire Station,50 Howard Ave,N3B2E1,82.1646234591384,43.5903206,-80.5596237,29,627,245,5188.0
16749,Elmira Lawn Bowling Club,22 Mockingbird Dr,N3B1H4,12.6292615522388,43.58696370000001,-80.5715942,8,627,245,1442.0
16750,Elmira Public Works,125 Howard Ave,N3B2E2,43.2655344550829,43.5894165,-80.5532532,10,627,245,3778.0
16751,Elmira Public Works,69 Union St,N3B2Y3,20.6440789119069,43.589839899999994,-80.55341340000003,10,627,245,4994.0
16752,Floradale Fire Station,50 Florapine Road,N0B1V0,66.28263287087711,43.6329613,-80.5804214,29,554,245,6339.0
16753,Former Elmira Town Hall,69 Arthur St. S.,N3B2M8,0.9832235584614192,43.597850799999996,-80.55918879999999,21,627,245,53819.0
16754,Maryhill Fire Station,17 St. Charles Street East,N0B2B0,41.3233558747009,43.5346489,-80.389267,29,573,245,2680.0
16755,Maryhill Heritage,58 St. Charles St. E.,N0B2B0,20.8011602309603,43.5362396,-80.38596340000002,8,573,245,3810.0
16758,St. Jacobs Fire Hall,3 Water St.,N0B2N0,12.8516085589256,43.5390091,-80.55107120000002,29,0,245,9547.0
16760,Visitor Information Centre,15 Farmers Market Road,N3B2Z6,0.000494164893617021,43.511879,-80.5489426,8,0,245,2023.0
16761,Warehouse,2-3 Water St,N0B2N0,27.0990512541213,43.5390091,-80.55107120000002,10,0,245,10763.0
16762,Warehouse,3-3 Water St.,N0B2N0,26.7641359391213,43.53920170000001,-80.5512217,10,0,245,10763.0
16763,Woolwich Memorial Centre (WMC),24 Snyder Ave S.,N3B1Y9,50.4325575482467,43.5972786,-80.5637894,22,627,245,117455.0
16764,Woolwich Township Arena (WTA),29 Parkside Dr..,N0B2N0,29.8493124960667,43.54370120000001,-80.5511322,16,0,245,29450.0
16765,Woolwich Youth Soccer Building,5 First St. E,N3B2E3,2.508381,43.59198,-80.56034090000001,8,627,245,419.0
16766,Embro Firehall,90 Union Street,N0J1J0,39.9394302175238,43.1553268,-80.90257259999998,29,924,612,1593.0
16767,Embro Public Works Shop,8 Commissioners St W,N0J1J0,19.1773695027148,42.9172211,-80.6710434,10,940,612,6253.0
16768,Embro Town Hall,135 Huron Street,N0J1J0,26.660128405265606,43.1555901,-80.9020691,21,940,612,2454.0
16769,Embro Zorra Community Centre,355644 35th line,N0J1J0,20.0342894045457,43.1470985,-80.9146423,16,940,612,36328.0
16770,Harrington Hall,539 Victoria St,N0J1J0,20.263019755781,43.2405586,-80.9901123,21,940,612,2142.0
16771,Kintore Public Works Shop,783036 Road 78,N0M2M0,14.489799933370499,43.11398320000001,-81.01239009999998,10,940,612,7534.0
16772,Thamesford District Recreation Centre,85 Middleton Street,N0L1E0,26.7849272138315,43.0508499,-80.99874109999998,16,940,612,30612.0
16773,Thamesford Firehall,124 Allen Street,N0M2M0,15.955651236173198,43.060260799999995,-80.9967728,29,940,612,2142.0
16774,Township Office,274670 27th Line,N5C3K5,9.46211940054198,43.04861070000001,-80.9260178,21,940,612,5112.0
16775,Uniondale Firehall,962992 Road 96,N0M2G0,13.5793236449418,43.217701,-81.0671463,29,940,612,2389.0
16776,Symons Campus,1600 West Bank Drive,K9J7B8,38.4569688921392,44.3525505,-78.297081,6,307,623,1266912.0
16777,Oshawa Campus,55 Thorton Road South,L1J5Y1,31.5966073720879,43.889072399999996,-78.8922501,6,282,623,49201.0
16778,Traill Campus,300 London Street,K9H7P4,13.720495985690999,44.3110085,-78.3268127,6,307,623,79803.0
16779,AETC Bracebridge,57 Armstrong Street ,P1L1C1,17.246524662368,45.0403519,-79.3184128,13,848,622,4693.0
16780,AETC Gravenhurst-Leased,385 Bethune Dr. ,P1P1B8,19.0862922184923,44.9245513,-79.3716903,13,548,622,2475.0
16781,AETC Haliburton,73 Victoria Street,K0M1S0,18.2821152001592,45.049484299999996,-78.50634000000002,13,519,622,9762.0
16782,AETC Huntsville- Leased,80 Centre St. N,P1H1T4,79.2899218431098,45.333313000000004,-79.22406009999997,13,898,622,2163.0
16783,AETC Lindsay,230 Angeline Street South,K9V4R2,20.556587132105502,44.3401871,-78.7459564,13,616,622,28201.0
16784,Alexandra PS,65 Sussex Street North,K9V4H9,17.7341708275059,44.3586769,-78.7447968,13,616,622,22597.0
16785,Archie Stouffer ES,12 Vintage Cresecent,K0M2K0,28.0163773837187,44.928951299999994,-78.7289505,13,758,622,39116.0
16786,Bobcaygeon PS,30 Balaclava Street,K0M1A0,34.9770409073813,44.5460777,-78.5503693,13,685,622,25004.0
16787,Bracebridge & Muskoka Lakes SS,100 Clearbrook Trail,P1L2E9,19.9717246859375,45.0645349,-79.3192783,13,848,622,170000.0
16788,Bracebridge PS,90 McMurray Street,P1L2G1,16.934110417831498,45.0419846,-79.3155975,13,848,622,55531.0
16789,Bracebridge Storage,146 Victoria Street,P1L1E4,0.45367400231032,45.0381584,-79.3147812,12,848,622,2152.0
16790,Cardiff ES,2 Short Road,K0L1M0,14.3164415037065,44.99903870000001,-78.0116348,13,1243,622,16569.0
16791,Central Senior S,242 Kent Street,K9V2Z4,26.718182076964602,44.353256200000004,-78.7450027,13,616,622,37006.0
16792,Dr. George Hall PS,374 Eldon Road,K0M2C0,25.0478962232838,44.2812614,-78.8561096,13,765,622,54372.0
16793,Dunsford District ES,33 Dunsford Road,K0M1L0,15.954160148471502,44.45093920000001,-78.64859770000002,13,685,622,41010.0
16794,Fenelon Falls SS,66 Lindsay Street,K0M1N0,26.4217789312396,44.5323906,-78.73931879999998,13,656,622,131119.0
16795,Fenelon Twp PS,50 Cameron Road RR #1,K0M1G0,30.9823780024653,44.443180100000006,-78.7766418,13,1088,622,23013.0
16796,Glen Orchard PS,3954 Muskoka Road Hwy 169 R.R.#3 ,P0B1J0,15.223521183510098,45.0866966,-79.63470459999998,13,68,622,45786.0
16797,Grandview PS,698 Hwy #7A,L0A1A0,12.7667995216746,44.1609573,-78.6567917,13,1110,622,44962.0
16798,Gravenhurst HS,325 Mary Street South,P1P1X7,18.641914172251802,44.9177094,-79.376564,13,548,622,86394.0
16799,Gravenhurst PS,301 Mary Street South,P1P1X6,14.6351308016954,44.9177818,-79.3765869,13,548,622,53206.0
