,organization,operation_name,operation_type,Address,City,Zip,en_intensity_ekWh_sqft,en_intensity_ekWh_sqft_pct_rank,lat,long
8462,Municipality of North Perth,Fairview Cemetery Shed,"Storage facilities where equipment or vehicles are maintained, repaired or stored",875 Davidson Ave N.,Listowel,N4W2B5,22.034924313333306,51.15030674846626,43.7387199,-80.9435349
8463,Municipality of North Perth,Gowanstown Well House,Facilities related to the pumping of water,5961 Maple Lane,Gowanstown,N0G1Y0,83.45377433475001,74.34343434343434,43.7708397,-80.9206238
8464,Municipality of North Perth,Hwy#23 Pumping Station,Facilities related to the pumping of sewage,1200 Mitchell Rd S.,Listowel,N4W3T1,145.360090022506,83.94863563402889,43.7286742,-80.97132649999999
8465,Municipality of North Perth,Inkerman St. Pumping Station,Facilities related to the pumping of sewage,140 Inkerman St W.,Listowel,N4W2L9,108.5268125,79.61476725521669,43.732597399999996,-80.95297240000001
8466,Municipality of North Perth,Listowel Fire Hall,Fire stations and associated offices and facilities,620 Wallace Ave S.,Listowel,N4W1Y4,11.3237624681844,17.809439002671414,43.7233543,-80.9596329
8467,Municipality of North Perth,Listowel Library,Public libraries,260 Main St W.,Listowel,N4W1A1,30.292390685100003,76.7402376910017,43.7321777,-80.95504
8468,Municipality of North Perth,Listowel Memorial Arena,Indoor ice rinks,380 Maitland Ave N.,Listowel,N4W2M6,30.2630297324229,52.030456852791865,43.7308922,-80.9435196
8469,Municipality of North Perth,Listowel Public Works Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",580 Main St.,Listowel,N4W1A8,31.557938359411697,72.39263803680981,43.7341152,-80.9593579
8470,Municipality of North Perth,Molesworth Well House,Facilities related to the pumping of water,"Rd 177, Wallace Ward",Gowanstown,N0G1Y0,83.84168067226891,74.44444444444444,43.7736345,-80.9194122
8471,Municipality of North Perth,Monkton Fire Hall,Fire stations and associated offices and facilities,215 Nelson St.,Monkton,N0K1P0,17.7800371632941,39.44790739091719,43.5885178,-81.0840573
8472,Municipality of North Perth,Monkton Library,Public libraries,216 Winstanley St.,Monkton,N0K1P0,18.2693188235,38.87945670628184,43.58777620000001,-81.08167270000001
8473,Municipality of North Perth,North Perth Administration Building,"Administrative offices and related facilities, including municipal council chambers",330 Wallace Ave N.,Listowel,N4W1L3,27.266578543646197,62.74056966897614,43.733669299999995,-80.9512939
8474,Municipality of North Perth,North Perth Landfill - Elma Scale House Building,"Administrative offices and related facilities, including municipal council chambers",7080 Road 166,Atwood,N0G1B0,25.4737348815789,57.73672055427253,43.670112599999996,-81.0464249
8475,Municipality of North Perth,North Perth Septage Receiving Station,Facilities related to the pumping of sewage,"6115 Line 84, Elma Twp",Atwood,N0G1B0,109.553325925926,79.85553772070627,43.6604118,-81.0359802
8476,Municipality of North Perth,North Perth Wastewater Treatment Plant,Facilities related to the treatment of sewage,"6115 Line 84, Elma Twp",Atwood,N0G1B0,61.124704855826906,70.75208913649023,43.6604118,-81.0359802
8477,Municipality of North Perth,Smith Well,Facilities related to the pumping of water,102 Parkview Crescent,Atwood,N0G1B0,94.4952380952381,75.45454545454545,43.666069,-81.01843259999998
8478,Municipality of North Perth,Wallace Community Centre and Arena,Indoor ice rinks,6670 Perth Line 88,Gowanstown,N0G1Y0,15.8926898274667,14.720812182741115,43.8044739,-80.994812
8479,Municipality of North Perth,Wallace Former Municipal Building,"Administrative offices and related facilities, including municipal council chambers",5983 Line 88,Gowanstown,N0G1Y0,10.6842921404156,15.704387990762124,43.7731285,-80.9187469
8480,Municipality of North Perth,Wallace Public Works Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",5882 Line 88,Gowanstown,N0G1Y0,9.33892370483579,19.32515337423313,43.7710533,-80.91289520000001
8481,Municipality of North Perth,Water Tower,Other,"580 Main St W, Unit 3",Listowel,N4W1A8,33.4076140350877,60.29629629629629,43.7339592,-80.9599304
8482,Municipality of North Perth,Well 4,Facilities related to the pumping of water,160 Elizabeth St E.,Listowel,N4W2P4,111.778070175439,77.7777777777778,43.73353579999999,-80.95249179999999
8483,Municipality of North Perth,Well 5,Facilities related to the pumping of water,580 Main St W Unit 2,Listowel,N4W1A8,273.696339869281,89.6969696969697,43.7339592,-80.9599304
8484,Municipality of North Perth,Well 6,Facilities related to the pumping of water,530 Bright St E.,Listowel,N4W3W3,284.079283887468,89.89898989898991,43.7230949,-80.9507446
8485,Municipality of Northern Bruce Peninsula,Eastnor Public Works Shed,"Storage facilities where equipment or vehicles are maintained, repaired or stored",2942 Highway # 6,Lion's Head,N0H1W0,26.4729814947429,62.73006134969326,44.9778862,-81.2905426
8486,Municipality of Northern Bruce Peninsula,Lindsay Public Works Storage Shed/Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",56 Lindsay Road # 5,Lion's Head,N0H1W0,23.384496489125,55.06134969325154,45.041378,-81.33634190000001
8487,Municipality of Northern Bruce Peninsula,Lindsay Storage Shed,"Storage facilities where equipment or vehicles are maintained, repaired or stored",56 Lindsay Road # 5,Lion's Head,N0H1W0,1.12375,3.144171779141104,45.041378,-81.33634190000001
8488,Municipality of Northern Bruce Peninsula,Lion's Head Admin Municipal Office,"Administrative offices and related facilities, including municipal council chambers",56 Lindsay Road # 5,Lion's Head,N0H1W0,13.1658519976025,20.554272517321014,45.041378,-81.33634190000001
8489,Municipality of Northern Bruce Peninsula,Lion's Head Arena,Indoor ice rinks,4 Tackabury Street,Lion's Head,N0H1W0,13.8374634146341,10.659898477157359,44.981147799999995,-81.252861
8490,Municipality of Northern Bruce Peninsula,Lion's Head Community Centre,Community centres,4 Tackabury Street,Lion's Head,N0H1W0,38.014281128371294,85.22427440633246,44.981147799999995,-81.252861
8491,Municipality of Northern Bruce Peninsula,Lion's Head Fire Hall and Offices,Fire stations and associated offices and facilities,90 Main Street,Lion's Head,N0H1W0,13.464492672439999,23.597506678539627,44.98835,-81.2552658
8492,Municipality of Northern Bruce Peninsula,Lion's Head Public Library,Public libraries,90 Main Street,Lion's Head,N0H1W0,18.1425,38.20033955857385,44.98822020000001,-81.25524140000002
8493,Municipality of Northern Bruce Peninsula,Lion's Head Public Works Shed,"Storage facilities where equipment or vehicles are maintained, repaired or stored",8 Tackabury Street,Lion's Head,N0H1W0,9.512260024444439,19.55521472392638,44.9814796,-81.2530441
8494,Municipality of Northern Bruce Peninsula,Lion's Head Rotary Hall,Community centres,59 Main Street,Lion's Head,N0H1W0,23.019140971035103,60.334212840809144,44.9852219,-81.2532959
8495,Municipality of Northern Bruce Peninsula,Lion's Head Water Low Lift Pump Station,Facilities related to the pumping of water,2 Bruin Street,Lion's Head,N0H1W0,52.6940035273369,70.0,44.9916801,-81.2505569
8496,Municipality of Northern Bruce Peninsula,Lion's Head Water Treatment Plant,Facilities related to the treatment of water,0 Ida Street,Lion's Head,N0H1W0,60.231639422123,66.23376623376622,44.9906386,-81.256305
8497,Municipality of Northern Bruce Peninsula,Tobermory Community Centre & Small Water System,Facilities related to the pumping of water,7420 Highway # 6,Tobermory,N0H1W0,16.7901166018878,62.42424242424243,45.25274279999999,-81.6635895
8498,Municipality of Northern Bruce Peninsula,Tobermory Fire Hall,Fire stations and associated offices and facilities,7 Nicholas Street,Tobermory,N0H2R0,17.9966848990931,39.98219056099733,45.2523384,-81.66278840000001
8499,Municipality of Northern Bruce Peninsula,Tobermory Meeting Place,Community centres,20 Centennial Drive,Tobermory,N0H2R0,15.97,36.76341248900616,45.2435493,-81.6512833
8500,Municipality of Northern Bruce Peninsula,Tobermory Museum,Cultural facilities,7072 Highway # 6,Tobermory,N0H2R0,4.55288162821285,11.558669001751316,45.2319717,-81.63140870000001
8501,Municipality of Northern Bruce Peninsula,Tobermory Pubic Works Shed,"Storage facilities where equipment or vehicles are maintained, repaired or stored",7045 Highway # 6,Tobermory,N0H2R0,16.5330885546435,36.34969325153374,45.2375271,-81.6422958
8502,Municipality of Northern Bruce Peninsula,Tobermory Public Library,Public libraries,22 Bay Street,Tobermory,N0H2R0,19.870303030303,45.16129032258064,45.2626172,-81.6603775
8503,Municipality of Northern Bruce Peninsula,Tobermory Sewer Aerator Building,Facilities related to the treatment of sewage,7201 Highway # 6,Tobermory,N0H2R0,106.534,76.32311977715878,45.238575,-81.6448822
8504,Municipality of Northern Bruce Peninsula,Tobermory Sewer Pump Lift Station,Facilities related to the pumping of sewage,15 Bay Street,Tobermory,N0H2R0,131.28248587570602,82.5040128410915,45.2546501,-81.6639938
8505,Municipality of Northern Bruce Peninsula,Tobermory Water Treatment Plant Little Tub,Facilities related to the treatment of water,8 Eliza Street,Tobermory,N0H2R0,24.145161290322598,58.701298701298704,45.2569748,-81.6642292
8506,Municipality of Oliver-Paipoonge,Intola Firehall,Fire stations and associated offices and facilities,14 Kuusisto Road,Murillo,P7G0T9,10.5027709573171,14.95992876224399,48.5076485,-89.4575272
8507,Municipality of Oliver-Paipoonge,Intola Rink Shack,Indoor recreational facilities,14 Kuusisto Road,Murillo,P7G0T9,5.22887218045113,11.375661375661375,48.5076485,-89.4575272
8508,Municipality of Oliver-Paipoonge,Kakabeka Firehall,Fire stations and associated offices and facilities,24 Rupert Street,Kakabeka Falls,P0T1W0,10.756213824660401,15.672306322350845,48.4019585,-89.6121216
8509,Municipality of Oliver-Paipoonge,Kakabeka Rink Shack,Indoor recreational facilities,28 Hill Street,Kakabeka Falls,P0T1W0,10.604189917142099,20.105820105820104,48.4032784,-89.60901640000002
8510,Municipality of Oliver-Paipoonge,Murillo Community Hall,Community centres,4569 Oliver Road,Murillo,P0T2G0,11.321269947534098,22.33948988566403,48.4113593,-89.5009209
8511,Municipality of Oliver-Paipoonge,Murillo Firehall,Fire stations and associated offices and facilities,63 Rubin Drive,Murillo,P0T2G0,10.0403760100825,13.535173642030275,48.4116287,-89.4967194
8512,Municipality of Oliver-Paipoonge,Murillo Library,Public libraries,1 Baxendale Drive,Murillo,P0T2G0,19.896635228800896,45.331069609507644,48.41202759999999,-89.50455590000001
8513,Municipality of Oliver-Paipoonge,Murillo Rink Shack,Indoor recreational facilities,4569 Oliver Road,Murillo,P0T2G0,8.932796875,17.460317460317462,48.412105600000004,-89.50301359999999
8514,Municipality of Oliver-Paipoonge,Oliver Paipoonge Municipal Office,"Administrative offices and related facilities, including municipal council chambers",4569 Oliver Road,Murillo,P0T2G0,45.2850113997356,85.52732871439571,48.412105600000004,-89.50301359999999
8515,Municipality of Oliver-Paipoonge,Public Works Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",5 Rubin Drive,Murillo,P0T2G0,26.216418970763602,62.19325153374234,48.411644,-89.4968033
8516,Municipality of Oliver-Paipoonge,Public Works Storage Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",5 Rubin Drive,Murillo,P0T2G0,6.55410602615042,14.033742331288344,48.411644,-89.4968033
8517,Municipality of Oliver-Paipoonge,Rosslyn Library,Public libraries,3405 Rosslyn Road,Murillo,P0T2G0,30.1465179274461,76.4006791171477,48.4119119,-89.5024806
8518,Municipality of Oliver-Paipoonge,Rosslyn Pump House,Facilities related to the pumping of water,125 Elm Street,Rosslyn,P7K0L8,0.0,29.6969696969697,48.37411,-89.3549259
8519,Municipality of Oliver-Paipoonge,Rossyln Community Hall,Community centres,3405 Rosslyn Road,Murillo,P0T2G0,17.260863693739,41.60070360598065,48.4119119,-89.5024806
8520,Municipality of Port Hope,AON Pumping Station,Facilities related to the pumping of sewage,435 Lakeshore Road,Port Hope,L1A0B3,0.0,29.614767255216687,43.9463619,-78.3199511
8521,Municipality of Port Hope,Canton Municipal Office,Community centres,5325 County Rd.10,Canton,L1A3V5,14.326989619377198,32.01407211961302,43.996803,-78.35134099999999
8522,Municipality of Port Hope,Canton Municipal Office,"Administrative offices and related facilities, including municipal council chambers",5325 County Rd.10,Canton,L1A3V5,14.209952606635099,23.24865280985373,44.0145721,-78.36150359999999
8523,Municipality of Port Hope,Canton Works - Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",4741 5th Line,Canton,L1A3V5,12.6281173594132,25.766871165644172,43.996803,-78.35134099999999
8524,Municipality of Port Hope,Fire Fighters Museum,Cultural facilities,95 Mill Street South,Port Hope,L1A3W4,97.2023571428571,97.72329246935202,43.946018200000005,-78.2909317
8525,Municipality of Port Hope,Fire Hall #1,Fire stations and associated offices and facilities,245 Ontario Street,Port Hope,L1A2V9,24.5884324765653,57.96972395369546,43.9624481,-78.2908173
8526,Municipality of Port Hope,Fire Hall #2 - Welcome,Fire stations and associated offices and facilities,4366 County Rd. 2,Welcome,L1A3V7,10.7731986899563,15.7613535173642,43.9728699,-78.3480453
8527,Municipality of Port Hope,Fire Hall #3 - Garden Hill,Fire stations and associated offices and facilities,3585 Ganaraska Rd.,Garden Hill,L1A1B0,10.7839743589744,15.939447907390914,44.057045,-78.403786
8528,Municipality of Port Hope,Garden Hill Library Branch,Public libraries,3609 Ganaraska Road,Garden Hill,L1A1B0,10.7835249042146,13.242784380305602,44.057045,-78.403786
8529,Municipality of Port Hope,Hope St. North Pumping Station,Facilities related to the pumping of sewage,Hope St North,Port Hope,L1A2P7,0.0,29.614767255216687,43.96653370000001,-78.2936096
8530,Municipality of Port Hope,Jack Burger Sports Complex,Indoor ice rinks,60 Highland Drive,Port Hope,L1A4B3,47.6562269712628,86.54822335025379,43.9578781,-78.3036575
8531,Municipality of Port Hope,Jack Burger Sports Complex,Indoor swimming pools,60 Highland Drive,Port Hope,L1A4B3,110.112242680992,82.2222222222222,43.9578781,-78.3036575
8532,Municipality of Port Hope,Jack Burger Sports Complex,Indoor sports arenas,60 Highland Drive,Port Hope,L1A4B3,6.21182134990744,5.7142857142857135,43.9578781,-78.3036575
8533,Municipality of Port Hope,Jocelyn St. PS & Reservoir,Facilities related to the pumping of water,45 Jocelyn Street,Port Hope,L1A2G4,0.0,29.6969696969697,43.9617882,-78.3140335
8534,Municipality of Port Hope,Joint Operations Centre,"Storage facilities where equipment or vehicles are maintained, repaired or stored",284 Victoria Street North,Port Hope,L1A3V8,30.4395921131629,70.32208588957054,43.9658089,-78.3163223
8535,Municipality of Port Hope,Mary J.Benson Library Main Branch,Public libraries,31 Queen Street,Port Hope,L1A2Y8,26.9627324416564,68.25127334465196,43.9500694,-78.2927094
8536,Municipality of Port Hope,Mill Street Pumping Station,Facilities related to the pumping of sewage,90 Mill Street South,Port Hope,L1A2S9,0.0,29.614767255216687,43.9464684,-78.2915802
8537,Municipality of Port Hope,Municipal Development Office,"Administrative offices and related facilities, including municipal council chambers",5 Mill Street South,Port Hope,L1A2S6,17.431130796175,33.10238645111625,43.95047,-78.2914429
8538,Municipality of Port Hope,Port Hope Archives,Cultural facilities,17 Mill Street South,Port Hope,L1A2S6,13.994413333333302,35.72679509632224,43.9500046,-78.29139709999998
8539,Municipality of Port Hope,Port Hope Police Services,Police stations and associated offices and facilities,228-230 Walton Street,Port Hope,L1A3V9,30.4281868790279,56.164383561643845,43.9521217,-78.3026199
8540,Municipality of Port Hope,Port Hope Town Hall,"Administrative offices and related facilities, including municipal council chambers",56 Queen Street,Port Hope,L1A3Z9,16.2080391634284,29.25327174749808,43.9492722,-78.292868
8541,Municipality of Port Hope,Ruth Clark Activity Centre,Community centres,81 Mill Street South,Port Hope,L1A2S8,12.8778176199981,27.352682497801233,43.947521200000004,-78.2910767
8542,Municipality of Port Hope,Sewage Treatment Plant,Facilities related to the treatment of sewage,100 Lake Street,Port Hope,L1A4L1,0.0,30.640668523676876,43.9522781,-78.2693634
8543,Municipality of Port Hope,Town Park Recreation Centre,Indoor sports arenas,62 McCaul Street,Port Hope,L1A1L1,33.754813029003,66.66666666666666,43.9557304,-78.2841492
8544,Municipality of Port Hope,Victoria St. Booster Station,Facilities related to the pumping of water,66 Victoria Street North,Port Hope,L1A3M6,0.0,29.6969696969697,43.953880299999994,-78.3097687
8545,Municipality of Port Hope,Water Treatment Plant,Facilities related to the treatment of water,35 Marsh Street,Port Hope,L1A4K3,0.0,28.441558441558442,43.9428558,-78.2976532
8546,Municipality of Powassan,Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",81 King Street,Powassan,P0H1Z0,38.07384175969271,80.13803680981594,46.08026160000001,-79.3623277
8547,Municipality of Powassan,Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",750 Main Street,Powassan,P0H1Z0,31.585293404977,72.46932515337423,46.075573,-79.35891720000001
8548,Municipality of Powassan,Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",756 Main Street,Powassan,P0H1Z0,25.2000028506464,59.969325153374214,46.075279200000004,-79.3587265
8549,Municipality of Powassan,Glendale Hall,Community centres,7 Glendale Heights,Powassan,P0H1Z0,20.87218717804869,53.4740545294635,46.0720406,-79.3452196
8550,Municipality of Powassan,Golden Sunshine,Community centres,105 Edward Street,Powassan,P0H1Z0,25.294911302284003,66.84256816182939,46.0803308,-79.3623022
8551,Municipality of Powassan,Landfill,"Storage facilities where equipment or vehicles are maintained, repaired or stored",40 Proudfoot Rd,Powassan,P0H1Z0,4.42837633333333,9.509202453987731,46.0422516,-79.3407898
8552,Municipality of Powassan,Medical Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",8 King Street,Powassan,P0H1Z0,27.4209105395432,64.34049079754601,46.081394200000005,-79.35881040000001
8553,Municipality of Powassan,Municipality of Powassan,"Administrative offices and related facilities, including municipal council chambers",466 Main Street,Powassan,P0H1Z0,9.65560593184072,13.933795227097766,46.0823212,-79.3612823
8554,Municipality of Powassan,Sportsplex,Indoor ice rinks,433 Main Street,Powassan,P0H1Z0,2.05698484525614,1.269035532994924,46.083648700000005,-79.36367800000001
8555,Municipality of Powassan,TC Fire Hall,Fire stations and associated offices and facilities,130 Main Street W,Trout Creek,P0H2L0,21.676496852223,50.756901157613534,45.9875526,-79.358284
8556,Municipality of Powassan,TC Pump House,Fire stations and associated offices and facilities,210 Adelaide Street,Trout Creek,P0H2L0,140.7944965,99.02048085485308,45.9858894,-79.3605652
8557,Municipality of Powassan,TCCC,Community centres,181 Main Street,Trout Creek,P0H2L0,24.1750037823129,63.588390501319246,45.9862099,-79.36193850000001
8558,Municipality of Powassan,TCCC,Indoor recreational facilities,181 Main Street,Trout Creek,P0H2L0,9.20856074131711,17.724867724867725,46.09395199999999,-79.36504590000001
8559,Municipality of Powassan,Water Pump House,Facilities related to the pumping of water,76 Fairview Lane,Powassan,P0H1Z0,0.0,29.6969696969697,46.0819511,-79.3717194
8560,Municipality of Red Lake,Balmertown Library,Public libraries,12 Fifth Street,Balmertown,P0V1C0,14.838262775782098,25.80645161290323,51.056653,-93.74309690000001
8561,Municipality of Red Lake,Balmertown Lift Station,Facilities related to the pumping of sewage,0 Mine Rd,Balmertown,P0V1C0,0.0,29.614767255216687,51.056653,-93.74309690000001
8562,Municipality of Red Lake,Balmertown Pumping Station,Facilities related to the pumping of water,0 McNeely Rd,Balmertown,P0V1C0,0.0,29.6969696969697,51.056653,-93.74309690000001
8563,Municipality of Red Lake,Balmertown Sewage Plant,Facilities related to the treatment of sewage,0 Detta Rd,Balmertown,P0V1C0,0.0,30.640668523676876,51.056653,-93.74309690000001
8564,Municipality of Red Lake,Cochenour Community Hall,Community centres,1 William St,Cochenour,P0V1C0,28.6392329189189,72.99912049252418,51.074844399999996,-93.80990600000001
8565,Municipality of Red Lake,Cochenour Lift Station,Facilities related to the pumping of sewage,73722 Dome St,Cochenour,P0V1L0,0.0,29.614767255216687,51.0741481,-93.776641
8566,Municipality of Red Lake,Cochenour Pumphouse,Facilities related to the pumping of water,73645 Dome St,Cochenour,P0V1L0,0.0,29.6969696969697,51.0741481,-93.776641
8567,Municipality of Red Lake,Cochenour Water Treatment Plant,Facilities related to the treatment of water,00 Hwy 125,Cochenour,P0V1L0,0.0,28.441558441558442,51.0741481,-93.776641
8568,Municipality of Red Lake,Dennis Molloy Fire Hall,Fire stations and associated offices and facilities,37 Lassie Rd,Balmertown,P0V1C0,16.5601156275168,35.707925200356186,51.056653,-93.74309690000001
8569,Municipality of Red Lake,Heritage Centre,Cultural facilities,51 A Hwy 105,Red Lake,P0V2M0,35.5316253482921,83.53765323992994,51.0132617,-93.82243489999999
8570,Municipality of Red Lake,Lift Station #1,Facilities related to the pumping of sewage,71041 Hwy 105,Red Lake,P0V2M0,0.0,29.614767255216687,50.9770613,-93.7770438
8571,Municipality of Red Lake,Lift Station #2,Facilities related to the pumping of sewage,71040 Howey St,Red Lake,P0V2M0,0.0,29.614767255216687,51.0135651,-93.83561399999999
8572,Municipality of Red Lake,Lift station #3,Facilities related to the pumping of sewage,0 Young St,Red Lake,P0V2M0,0.0,29.614767255216687,51.0155729,-93.82072319999999
8573,Municipality of Red Lake,Lift Station #4,Facilities related to the pumping of sewage,4 Howey Bay Rd,Red Lake,P0V2M0,0.0,29.614767255216687,51.0179977,-93.8187103
8574,Municipality of Red Lake,Lift Station #5,Facilities related to the pumping of sewage,71438 Discovery Rd,Red Lake,P0V2M0,0.0,29.614767255216687,51.01737869999999,-93.8251348
8575,Municipality of Red Lake,Lift Station #6,Facilities related to the pumping of sewage,71326 Forestry Rd,Red Lake,P0V2M0,0.0,29.614767255216687,51.0292161,-93.84724369999999
8576,Municipality of Red Lake,Lift Station #7,Facilities related to the pumping of sewage,70120 Dome St,Red Lake,P0V2M0,0.0,29.614767255216687,51.0038098,-93.77026409999999
8577,Municipality of Red Lake,Madsen Water Treatment Plant,Facilities related to the treatment of water,1 Lake Rd,Madsen,P0V2C0,0.0,28.441558441558442,50.969535799999996,-93.92314909999999
8578,Municipality of Red Lake,Public Works Garage,Fire stations and associated offices and facilities,3 Berry Drive,Red Lake,P0V2M0,56.6400731402299,95.99287622439891,51.0167809,-93.81828309999999
8579,Municipality of Red Lake,Red Lake Community Centre,Community centres,10 Hammell Road,Red Lake,P0V2M0,41.9674326952048,88.56640281442392,51.016242999999996,-93.82171629999999
8580,Municipality of Red Lake,Red Lake Fire Hall,Fire stations and associated offices and facilities,2 Nuggett St,Red Lake,P0V2M0,24.0385094918687,56.990204808548526,51.01636449999999,-93.81844869999999
8581,Municipality of Red Lake,Red Lake Library,Public libraries,117 Howey Street,Red Lake,P0V2M0,14.8236855437393,25.636672325976228,51.023548100000006,-93.8211288
8582,Municipality of Red Lake,Red Lake Sewage Treatment Plant,Facilities related to the treatment of sewage,14 Young St,Red Lake,P0V2M0,0.0,30.640668523676876,51.0153351,-93.8179092
8583,Municipality of Red Lake,Red Lake Water Tower,Facilities related to the treatment of water,M355 Concession Lot BLR,Red Lake,P0V2M0,0.0,28.441558441558442,51.0038098,-93.77026409999999
8584,Municipality of Red Lake,Red Lake Water Treatment Plant,Facilities related to the treatment of water,103 Forestry Rd,Red Lake,P0V2M0,0.0,28.441558441558442,51.029098499999996,-93.846817
8585,Municipality of Red Lake,Town Office,"Administrative offices and related facilities, including municipal council chambers",2 Fifth St,Balmertown,P0V1C0,16.1438953364632,28.86836027713625,51.056653,-93.74309690000001
8586,Municipality of Shuniah,Fire Hall #1,Fire stations and associated offices and facilities,1699 Lakeshore Dr,Shuniah,P7A0T1,7.076693792676518,6.945681211041852,48.671288,-88.66504789999999
8587,Municipality of Shuniah,Fire Hall #2,Fire stations and associated offices and facilities,144 Road #5 South,Shuniah,H0H0H0,35.825485719309796,82.63579697239537,48.654334999999996,-88.6595764
8588,Municipality of Shuniah,Fire Hall #3,Fire stations and associated offices and facilities,201 Lakeshore Dr,Shuniah,P7A0P5,2.29540753664333,1.335707925200356,48.671288,-88.66504789999999
8589,Municipality of Shuniah,Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1700 Lakeshore Dr,Shuniah,P7A0T1,2.06544729189631,5.138036809815951,48.5312386,-88.9503937
8590,Municipality of Shuniah,MacGregor Rec Centre,Community centres,800 Lakeshore Dr,Shuniah,P7A0R9,2.3446042650836096,4.573438874230432,48.671288,-88.66504789999999
8591,Municipality of Shuniah,Municipal Office,"Administrative offices and related facilities, including municipal council chambers",420 Leslie Ave,Thunder Bay,P7A1X8,3.34604341543442,4.157043879907621,48.46611799999999,-89.1850178
8592,Municipality of Sioux Lookout,Centennial Centre,"Administrative offices and related facilities, including municipal council chambers",54 Front Street,Sioux Lookout,P8T1A4,13.6199041496259,21.862971516551195,50.0981712,-91.9170074
8593,Municipality of Sioux Lookout,Community Centre,Community centres,29 Second Avenue,Hudson,P8T1A4,18.0601109425,43.975373790677224,50.0893334,-92.1699362
8594,Municipality of Sioux Lookout,Dog Pound,Other,151 King Street,Sioux Lookout,P8T1A4,17.2289123956044,31.703703703703702,50.0987887,-91.9316063
8595,Municipality of Sioux Lookout,"Fire Hall, Hudson ",Fire stations and associated offices and facilities,4 Fifth Avenue,Hudson,P8T1A4,4.97117071296296,3.561887800534283,50.0893334,-92.1699362
8596,Municipality of Sioux Lookout,"Fire Hall, Sioux Lookout",Fire stations and associated offices and facilities,39 Fifth Avenue,Sioux Lookout,P8T1A4,21.4088554510053,49.86642920747996,50.102391,-91.9194177
8597,Municipality of Sioux Lookout,Landfill Office,Other,1900 Highway 642,Sioux Lookout,P8T1A4,133.764744097169,85.77777777777777,50.0995193,-91.8970796
8598,Municipality of Sioux Lookout,Library,Public libraries,21 Fifth Avenue,Sioux Lookout,P8T1A4,10.5614000396146,12.73344651952462,50.0992233,-91.9190697
8599,Municipality of Sioux Lookout,Lost Lake Centre,Other,21 Second Street,Hudson,P8T1A4,18.7652124966299,34.814814814814824,50.0893334,-92.1699362
8600,Municipality of Sioux Lookout,Memorial Arena,Indoor ice rinks,83 King Street,Sioux Lookout,P8T1A4,31.033121770731892,54.06091370558375,50.0988751,-91.92253579999999
8601,Municipality of Sioux Lookout,Municipal Office,"Administrative offices and related facilities, including municipal council chambers",25 Fifth Avenue,Sioux Lookout,P8T1A4,9.82713268645909,14.318706697459586,50.099483500000005,-91.91908259999998
8602,Municipality of Sioux Lookout,Norah Love Daycare,Other,54 Princess Street,Sioux Lookout,P8T1A4,12.4559056199575,19.11111111111111,50.102515,-91.9172913
8603,Municipality of Sioux Lookout,Public Works Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",41 Fifth Avenue,Sioux Lookout,P8T1A4,27.7701618072289,65.10736196319019,50.102489500000004,-91.91930390000002
8604,Municipality of Sioux Lookout,Rec Centre,"Gyms and indoor courts for playing tennis, basketball or other sports",83 King Street,Sioux Lookout,P8T1A4,31.033121730113894,41.3793103448276,50.0988464,-91.9212036
8605,Municipality of Sioux Lookout,Sewage Lift Station,Facilities related to the pumping of sewage,Sturgeon River Road,Sioux Lookout,P8T1A4,358.0946135,91.57303370786516,50.0878866,-91.89984439999999
8606,Municipality of Sioux Lookout,Sewage Lift Station,Facilities related to the pumping of sewage,Wellington Street,Sioux Lookout,P8T1A4,286.90768975,90.2889245585875,50.0931138,-91.9128734
8607,Municipality of Sioux Lookout,Sewage Lift Station,Facilities related to the pumping of sewage,Forest Drive,Sioux Lookout,P8T1A4,198.13887325,86.9983948635634,50.07904449999999,-91.9232937
8608,Municipality of Sioux Lookout,Sewage Lift Station,Facilities related to the pumping of sewage,Seventh Avenue,Sioux Lookout,P8T1A4,95.57396125,78.1701444622793,50.1009714,-91.92408739999999
8609,Municipality of Sioux Lookout,Sewage Pumping Station,Facilities related to the pumping of sewage,Robert Street,Sioux Lookout,P8T1A4,278.27603696226396,89.96789727126806,50.09407760000001,-91.9134151
8610,Municipality of Sioux Lookout,Sewage Treatement Plant,Facilities related to the treatment of sewage,149 King Street,Sioux Lookout,P8T1A4,140.188175014663,80.77994428969359,50.098712899999995,-91.9324112
8611,Municipality of Sioux Lookout,Train Station,"Administrative offices and related facilities, including municipal council chambers",53 Front Street,Sioux Lookout,P8T1A4,6.82818592450331,8.468052347959969,50.097599,-91.9166794
